"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Grid Size","","16,384.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Preferred Cluster Size","","0.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Registers Per Thread","register/thread","128.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Shared Memory Configuration Size","byte","233,472.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","219,648.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Static Shared Memory Per Block","byte/block","0.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","# SMs","SM","148.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Stack Size","","1,024.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","Threads","thread","8,388,608.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Launch Statistics","# TPCs","","74.00",
